"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0035249","synaptic transmission, glutamatergic","29/2867","110/18860",0.263636363636364,1.73428036909027,3.27013613187545,0.00167955174847847,0.0123757516109098,0.00871116792033809,"ABCC8/MAPK8IP2/ATP1A2/SYT1/CACNG4/SLC17A7/NR3C1/SLC1A4/TNR/KMO/PLPPR4/KCNJ8/GRM4/STXBP1/UNC13C/GRIA1/ADORA1/GRIK3/NLGN1/GRIN1/GRM8/NRXN1/GRID1/DRD1/NPY2R/PRKN/RELN/SHANK3/GRIN2B",29
"BP","GO:0034440","lipid oxidation","30/2867","115/18860",0.260869565217391,1.71607952563655,3.26118669882505,0.00168898688678056,0.0124302073665122,0.00874949878267234,"PDK4/FMO1/DGAT2/ABCC9/ACACB/ECHDC1/FMO2/ETFB/PPARGC1A/EHHADH/ACADL/TWIST1/ACADS/SOX9/ECHS1/GDF15/HADH/ACOXL/ACOX1/CYGB/ACAA2/ABCD2/LEP/ADIPOQ/IRS2/PPARA/APOD/ADH5/CPT1B/PLIN5",30
"BP","GO:0002675","positive regulation of acute inflammatory response","11/2867","28/18860",0.392857142857143,2.584334047536,3.55210468400654,0.00171023005568194,0.0124675082150616,0.00877575447731631,"PTGER3/PTGS2/TNFSF11/CCR7/IL6/FCGR1A/ADAM8/NPY5R/C2CD4A/HLA-E/C2CD4B",11
"BP","GO:0010460","positive regulation of heart rate","11/2867","28/18860",0.392857142857143,2.584334047536,3.55210468400654,0.00171023005568194,0.0124675082150616,0.00877575447731631,"ADRB1/EDN1/SLC1A1/RGS4/ADRA1A/EDN2/ADM2/HRC/ADM/AVPR1A/NPPA",11
"BP","GO:0014046","dopamine secretion","11/2867","28/18860",0.392857142857143,2.584334047536,3.55210468400654,0.00171023005568194,0.0124675082150616,0.00877575447731631,"SYT1/OPRK1/CXCL12/SNCA/CHRNA6/PINK1/SNCG/KCNA2/ABAT/NPY2R/PRKN",11
"BP","GO:0034698","response to gonadotropin","11/2867","28/18860",0.392857142857143,2.584334047536,3.55210468400654,0.00171023005568194,0.0124675082150616,0.00877575447731631,"TGFBR3/EPHA8/EDN1/INHBA/LHCGR/CCNA2/NOTCH1/NPR2/INHBB/EFNA5/WT1",11
"BP","GO:0048745","smooth muscle tissue development","11/2867","28/18860",0.392857142857143,2.584334047536,3.55210468400654,0.00171023005568194,0.0124675082150616,0.00877575447731631,"MYLK/ENG/PROX1/PKD2/TNN/SOX9/FOXP2/OSR1/NPR2/COL3A1/PTCH1",11
"BP","GO:0072207","metanephric epithelium development","11/2867","28/18860",0.392857142857143,2.584334047536,3.55210468400654,0.00171023005568194,0.0124675082150616,0.00877575447731631,"SOX8/PKD2/SOX9/OSR1/UMOD/ADIPOQ/WT1/WNT7B/POU3F3/LGR4/AQP1",11
"BP","GO:0090103","cochlea morphogenesis","11/2867","28/18860",0.392857142857143,2.584334047536,3.55210468400654,0.00171023005568194,0.0124675082150616,0.00877575447731631,"MYO3B/EYA1/HPN/PTK7/TBX18/WNT5A/SOX9/GRHL3/CTHRC1/NECTIN3/FZD2",11
"BP","GO:0009069","serine family amino acid metabolic process","12/2867","32/18860",0.375,2.46686431810255,3.51617957475011,0.00171251346596093,0.0124675082150616,0.00877575447731631,"PHGDH/AGXT2/NDP/CDO1/PSAT1/SDS/SDSL/GLYAT/CBS/LOC102724560/SHMT1/SEPHS2",12
"BP","GO:1904376","negative regulation of protein localization to cell periphery","12/2867","32/18860",0.375,2.46686431810255,3.51617957475011,0.00171251346596093,0.0124675082150616,0.00877575447731631,"RHOQ/LYPLA1/WNK4/TMBIM1/LYPD1/DAB2/PID1/PKDCC/MRAP/LRRC15/SFN/SAPCD2",12
"BP","GO:0071674","mononuclear cell migration","53/2867","235/18860",0.225531914893617,1.48361768918508,3.15861123727413,0.00172531026134214,0.012545647223324,0.00883075574459304,"CX3CL1/CD9/TREM2/FLT1/PYCARD/SERPINE1/RARRES2/GATA3/CXCL12/CRTAM/MDK/CD81/NEDD9/BMP5/CCR6/WNT5A/ARTN/DUSP1/TNFSF11/CXCR4/XG/CCR7/EDN2/GNAI1/ANXA1/EDNRB/IL6/CCN3/CCL21/EPS8/ADAM8/MCOLN2/JAM2/CXCL13/CCR5/RET/GREM1/CXCL10/CXCL11/P2RY12/S1PR1/SAA1/ANO6/FUT7/CXCR2/SPNS2/ASCL2/CSF1/CXCR3/APOD/S100A14/SIRPA/MIF",53
"BP","GO:0060675","ureteric bud morphogenesis","20/2867","67/18860",0.298507462686567,1.96367308903685,3.34562517836263,0.00173264267356028,0.0125839125598243,0.00885769033266999,"SOX8/WNT11/SIX4/EYA1/GATA3/FGF1/TCF21/PKD2/SOX9/BMP2/FGF2/GPC3/KIF26B/GREM1/NPNT/TACSTD2/WT1/PTCH1/LGR4/HOXB7",20
"BP","GO:0070661","leukocyte proliferation","75/2867","356/18860",0.210674157303371,1.38587883039469,3.11208428628311,0.00174326577844168,0.0126334372158677,0.00889255024328833,"CX3CL1/FYN/CD22/IGF1/TNFRSF1B/TNFRSF9/GSTP1/CD209/EFNB1/TREM2/PYCARD/IL4I1/CD79A/VSIR/CCL8/CRTAM/CD81/IL23A/NPR3/PRLR/BCL6/HHLA2/TACR1/NR5A2/CR2/TNFSF4/GPAM/HELLS/TNFSF11/CLU/CD80/NDP/STAT5A/FOXJ1/VAV3/VTCN1/ANXA1/IL6/TLR4/IL33/LEF1/ERBB2/TNFRSF21/IL18/PLCL2/VSIG4/MS4A1/KIT/TNFRSF13C/FCRL3/TGFBR2/CTLA4/GREM1/IGF2/PRNP/RASGRP1/STAT5B/LEP/GAPT/ATAD5/SOX11/CLEC4G/CSF1/IRS2/BTLA/PLA2G2A/PDCD1LG2/NMB/CARD11/CR1/FCGR3A/BTNL2/HLA-E/TNFRSF13B/MIF",75
"BP","GO:0032869","cellular response to insulin stimulus","50/2867","219/18860",0.228310502283105,1.5018960840807,3.16307485347232,0.00174361800034759,0.0126334372158677,0.00889255024328833,"PDK4/PDK2/IGF1/PRKCZ/GSTP1/SORBS1/XBP1/TRIB3/ZNF106/CAV2/RARRES2/KANK1/TNS2/GPLD1/GHR/KAT2B/AKT3/RHOQ/DNAI1/PCK1/PPARG/INPP5K/LPIN1/ECHDC3/IGFBP1/EIF4EBP2/FOXO1/PDE3B/PID1/INHBB/CA3/FBP1/VWA2/IGF2/RAB31/PCSK9/YWHAG/SIK2/LEP/TRIM72/FUT7/ADIPOQ/SLC2A4/FOXO4/SOCS3/TRARG1/IRS2/MYO1C/SLC22A12/CPEB1",50
"BP","GO:0006979","response to oxidative stress","86/2867","418/18860",0.205741626794258,1.35343114103234,3.09383503357644,0.00176221369274796,0.0127529726645415,0.00897669005140407,"PDK2/MGST1/FYN/FUT8/AIFM2/PTPRN/ABCC9/PTGS2/EDN1/ADCYAP1R1/GSTP1/ERMP1/XBP1/DHRS2/SGK2/GSR/MET/EZH2/SLC1A1/AMBP/COL1A1/SOD3/PPARGC1A/CRYAB/NCOA7/KAT2B/ECT2/HYAL1/TACR1/TPO/EPAS1/PRDX6/MYB/PKD2/DUSP1/CAT/KLF2/MGAT3/KCNA5/C19orf12/PDGFRA/CD36/IL6/KLF4/TRPC6/IDH1/FBLN5/CBX8/FANCD2/SNCA/LCN2/MMP3/FOXO1/SLC7A11/MAPK13/PINK1/CYGB/DDR2/CA3/GPX4/CDK1/FOS/ANGPTL7/PRNP/RCAN2/MSRB3/NPPA/MCTP1/ADIPOQ/PENK/PYCR1/FOXO4/PRKN/HBA2/APOD/VKORC1L1/DAPK1/SIRPA/MB/MT-ND3/HBA1/GPX3/AQP1/HBB/SELENOP/HP",86
"BP","GO:0015804","neutral amino acid transport","18/2867","58/18860",0.310344827586207,2.04154288394693,3.36354573120079,0.00178347714586653,0.0128761966386255,0.00906342617570626,"SLC38A5/LLGL2/SLC1A3/SLC7A8/SLC7A5/SLC1A1/SLC1A2/SLC38A1/SLC1A4/RGS4/ACE2/SLC7A10/SLC7A11/SFXN2/SLC1A7/SLC7A13/LEP/SLC38A3",18
"BP","GO:0086009","membrane repolarization","18/2867","58/18860",0.310344827586207,2.04154288394693,3.36354573120079,0.00178347714586653,0.0128761966386255,0.00906342617570626,"ATP1A2/SNTA1/CAV1/CASQ2/KCNIP2/KCNJ8/ATP1B2/KCNA5/ATP1B1/ANK2/KCNE4/CACNA2D1/CACNA1D/KCNJ3/NPPA/SCN4B/KCNE1/CAV3",18
"BP","GO:0098813","nuclear chromosome segregation","69/2867","323/18860",0.213622291021672,1.40527255272715,3.11054820598424,0.00179994098292752,0.0129796455933765,0.00913624286146017,"ASPM/TRIP13/AURKA/TPX2/BIRC5/KIF4A/MAP3K20/CDC6/MISP/MYBL2/FAM83D/NCAPG/TTK/KAT2B/ECT2/NEK2/CENPF/KIF14/DUSP1/NCAPH/MND1/KIF18A/ZWINT/KIF25/DLGAP5/SGO1/TOP2A/CCNB1/PSRC1/CDCA8/ESPL1/USP44/BRIP1/NUSAP1/KIF23/KNL1/KIF11/CENPE/SPATA22/P3H4/KIF2C/NUF2/ANKRD53/FANCD2/SPC25/SKA1/BUB1B/KASH5/RACGAP1/SPC24/MAD2L1/PTTG1/CHMP4C/PLK1/CDT1/BUB1/CDK1/UBE2C/CCNE2/RMI2/HASPIN/AURKB/MAPK15/KIF18B/SYCP2/PRC1/SYCE3/KIF4B/KIFC1",69
"BP","GO:0032273","positive regulation of protein polymerization","25/2867","91/18860",0.274725274725275,1.80722660666853,3.26816372462509,0.00184016011901014,0.0132382643354588,0.00931828201030985,"BAIAP2L1/TENM1/PYCARD/MET/CCL24/CCR7/MAP1B/PSRC1/BIN1/CCL21/SLAIN1/ANKRD53/TTBK1/CDC42EP2/SKA1/PINK1/TPPP3/LMOD1/TPPP/CCL11/CDK5R1/CAV3/KIRREL1/EVL/OCLN",25
"BP","GO:0042475","odontogenesis of dentin-containing tooth","25/2867","91/18860",0.274725274725275,1.80722660666853,3.26816372462509,0.00184016011901014,0.0132382643354588,0.00931828201030985,"CFTR/TNC/FOXC1/DMRT3/NGFR/ROGDI/SERPINE1/FAM20A/ITGB6/DLX2/MSX2/RUNX2/BMP2/BCL11B/LRP4/PDGFRA/LEF1/APCDD1/EDA/MSX1/KLK4/KLK5/SOSTDC1/CSF1/PPARA",25
"BP","GO:0035051","cardiocyte differentiation","41/2867","172/18860",0.238372093023256,1.56808429522798,3.16886546979195,0.00186666629578609,0.0134130785012809,0.00944133195517042,"IGF1/TGFBR3/NEBL/EDN1/TBX5/FOLR1/SOX6/POPDC1/TBX18/RGS4/PROX1/ADRA1A/KCNJ8/INHBA/TWIST1/EFNB2/BMP2/MYH11/CCNB1/PDGFRA/ALPK3/MYLK3/MYOCD/EGFR/NOTCH1/CXADR/EOMES/SPRY1/PI16/SOX17/GPER1/MESP1/GREM1/CDK1/NPPA/IRX3/CAV3/WT1/PPARA/SOX18/MIR23A",41
"BP","GO:0010948","negative regulation of cell cycle process","68/2867","318/18860",0.213836477987421,1.40668153988237,3.09669147877965,0.00188276559893576,0.0134614450621465,0.00947537669416294,"FHL1/RAD51/FOXN3/RPS6KA2/TRIP13/CAMSAP3/CDC14B/ORC1/BIRC5/MAP3K20/CLSPN/CDC45/CDC6/E2F1/RGCC/EZH2/TTK/BCL6/KAT2B/NEK2/PROX1/CENPF/PKD2/DUSP1/INHBA/ZWINT/KIF25/PKMYT1/E2F8/CCNB1/CDCA8/ESPL1/USP44/BRIP1/KLF4/IER3/KNL1/BARD1/BRCA2/TICRR/TOM1L1/NUF2/DTL/FANCD2/CDKN2B/SPC25/SKA1/EME1/FBXO43/BUB1B/BRSK1/SPC24/MAD2L1/CHMP4C/GPER1/E2F7/PLK1/CDT1/FAM107A/BUB1/CDK1/HASPIN/AURKB/FOXO4/MUC1/DCUN1D3/KANK2/BLM",68
"BP","GO:0007091","metaphase/anaphase transition of mitotic cell cycle","26/2867","96/18860",0.270833333333333,1.78162422974073,3.25071672861033,0.00188376872416581,0.0134614450621465,0.00947537669416294,"TRIP13/BIRC5/MAP3K20/CDC6/TTK/CENPF/DUSP1/ZWINT/DLGAP5/CCNB1/CDCA8/ESPL1/USP44/KNL1/CENPE/NUF2/SPC25/SKA1/BUB1B/SPC24/MAD2L1/PLK1/BUB1/UBE2C/HASPIN/AURKB",26
"BP","GO:0032310","prostaglandin secretion","8/2867","17/18860",0.470588235294118,3.09567286977574,3.6600004253059,0.00188889827899507,0.0134614450621465,0.00947537669416294,"ACSL4/PTGS2/EDN1/PLA2G3/PLA2G4A/TNFSF11/LEP/MIF",8
"BP","GO:0035860","glial cell-derived neurotrophic factor receptor signaling pathway","8/2867","17/18860",0.470588235294118,3.09567286977574,3.6600004253059,0.00188889827899507,0.0134614450621465,0.00947537669416294,"GATA3/ARTN/GDF15/SULF1/GFRA3/RET/GFRA2/SULF2",8
"BP","GO:0036005","response to macrophage colony-stimulating factor","8/2867","17/18860",0.470588235294118,3.09567286977574,3.6600004253059,0.00188889827899507,0.0134614450621465,0.00947537669416294,"TREM2/SPP1/TLR4/ALPL/MST1R/DCSTAMP/CSF1/PDE2A",8
"BP","GO:0060841","venous blood vessel development","8/2867","17/18860",0.470588235294118,3.09567286977574,3.6600004253059,0.00188889827899507,0.0134614450621465,0.00947537669416294,"ENG/PROX1/EFNB2/APLNR/ACVRL1/NOTCH1/TBX20/CCBE1",8
"BP","GO:0090136","epithelial cell-cell adhesion","8/2867","17/18860",0.470588235294118,3.09567286977574,3.6600004253059,0.00188889827899507,0.0134614450621465,0.00947537669416294,"CAMSAP3/DSP/POPDC1/THBS4/CCN3/KIFC3/KIT/PKP3",8
"BP","GO:1903035","negative regulation of response to wounding","27/2867","101/18860",0.267326732673267,1.75855674161766,3.23632498267821,0.00191579731966374,0.013637156798871,0.00959905843021458,"TFPI/CD9/FAP/EDN1/PTPRS/SERPINE1/MDK/PROC/TNR/SPP1/PLAU/TSPAN8/F12/PDGFRA/IL33/FGF2/MMRN1/ADAMTS18/SIGLEC10/CERS2/SERPING1/ANGPT1/KLKB1/C1QTNF1/RGMA/PROS1/FIGNL2",27
"BP","GO:0001838","embryonic epithelial tube formation","32/2867","126/18860",0.253968253968254,1.67068059638691,3.19811417686198,0.00193861024511824,0.0137673033645722,0.0096906672975967,"SOX8/CELSR1/LRP2/GRHL2/SIX4/SALL4/SFRP1/GATA3/FOLR1/BMP5/PTK7/WNT5A/TWIST1/STIL/SOX9/OVOL2/OSR1/SFRP2/ADM/ST14/GRHL3/DLC1/CTHRC1/RET/SPINT1/GREM1/SPINT2/ZEB2/IRX1/IRX3/RGMA/PTCH1",32
"BP","GO:0002688","regulation of leukocyte chemotaxis","32/2867","126/18860",0.253968253968254,1.67068059638691,3.19811417686198,0.00193861024511824,0.0137673033645722,0.0096906672975967,"DAPK2/F7/EDN1/SERPINE1/RARRES2/CXCL12/MDK/IL23A/NEDD9/CCR6/THBS4/WNT5A/DUSP1/TNFAIP6/GPR18/CCR7/EDN2/LBP/C5AR2/IL6/CCN3/CCL21/VEGFC/CXCL13/VEGFD/GREM1/CXCL10/VEGFB/ANO6/CSF1/S100A14/MIF",32
"BP","GO:0019218","regulation of steroid metabolic process","31/2867","121/18860",0.256198347107438,1.68535082889651,3.20214231775899,0.00194911227372492,0.0138210516267233,0.00972850016235882,"DGAT2/APOB/SEC14L2/BMP5/QKI/PDE8B/FGF1/NR3C1/ACADL/NR5A2/PROX1/EGR1/PCK1/BMP2/NR1D1/STAT5A/GNAI1/LHCGR/RORC/AGTR1/ADM/DAB2/BMP6/KIT/FGFR4/GPR146/STAT5B/LEP/AKR1C3/CES1/MIR342",31
"BP","GO:0030038","contractile actin filament bundle assembly","30/2867","116/18860",0.258620689655172,1.70128573662245,3.20775411551549,0.00195299939913725,0.0138210516267233,0.00972850016235882,"MYOC/FERMT2/RAPGEF3/SORBS1/NRP1/MYL9/RGCC/CORO2B/SFRP1/MET/TACR1/ITGB1BP1/TGFB3/RHPN2/INPP5K/ROCK2/FHDC1/OAZ3/TMEFF2/EPHA1/FAM171A1/RHPN1/DLC1/ZEB2/S1PR1/PTGER4/SYNPO/TACSTD2/EVL/ARHGEF15",30
"BP","GO:0043149","stress fiber assembly","30/2867","116/18860",0.258620689655172,1.70128573662245,3.20775411551549,0.00195299939913725,0.0138210516267233,0.00972850016235882,"MYOC/FERMT2/RAPGEF3/SORBS1/NRP1/MYL9/RGCC/CORO2B/SFRP1/MET/TACR1/ITGB1BP1/TGFB3/RHPN2/INPP5K/ROCK2/FHDC1/OAZ3/TMEFF2/EPHA1/FAM171A1/RHPN1/DLC1/ZEB2/S1PR1/PTGER4/SYNPO/TACSTD2/EVL/ARHGEF15",30
"BP","GO:0003179","heart valve morphogenesis","19/2867","63/18860",0.301587301587302,1.98393320820946,3.3120724681718,0.00195828067452536,0.0138334700014651,0.00973724133227512,"TIE1/TBX5/GATA3/TWIST1/SOX4/SOX9/BMP2/DLL4/ROCK2/SMAD6/CDH11/NOTCH1/ADAMTS5/TGFBR2/ADAMTS9/TBX20/HEY1/NPPA/SLIT3",19
"BP","GO:0060411","cardiac septum morphogenesis","22/2867","77/18860",0.285714285714286,1.87951567093527,3.27427139070185,0.00195930542379691,0.0138334700014651,0.00973724133227512,"TGFBR3/LRP2/WNT11/TBX5/NRP1/ENG/BMP5/PROX1/MSX2/SOX4/APLNR/SMAD6/NOTCH1/DHRS3/TGFBR2/TBX20/HEY1/ZFPM2/SOX11/FZD2/SLIT3/PARVA",22
"BP","GO:0060041","retina development in camera-type eye","43/2867","183/18860",0.234972677595628,1.54572190423912,3.14088170203222,0.00197655193914876,0.0139228959885114,0.00980018739115655,"SOX8/USH1C/ATP2B4/NRP1/SLC17A7/TSPAN12/SLC1A1/DLX2/PROX1/OPN4/NDP/SOX9/RHOJ/DLL4/RAB11FIP4/SERPINF1/PDE6B/PDGFRA/TFAP2A/RBP4/BMPR1B/ACVRL1/ARSG/CNGA3/SDK1/NFIB/NTRK2/NOTCH1/THRB/CLDN19/CLDN3/VSTM4/FOS/PTPRM/FZD4/IRX5/NECTIN3/FJX1/COL4A1/SAMD11/RD3/ARHGEF15/RORB",43
"BP","GO:0071453","cellular response to oxygen levels","43/2867","183/18860",0.234972677595628,1.54572190423912,3.14088170203222,0.00197655193914876,0.0139228959885114,0.00980018739115655,"PTGS2/EDN1/TREM2/ANGPT4/E2F1/RGCC/SFRP1/NDRG1/CAV1/SLC29A1/EPAS1/OPRD1/INHBA/TWIST1/PTGIS/NDP/EGLN3/PPARG/CCNB1/ROCK2/SCN2A/TRPC6/PMAIP1/CCNA2/LCN2/NOTCH1/FOXO1/ADAM8/PINK1/CBS/LOC102724560/S100B/AK4/DDR2/CA3/ACAA2/FOS/KCNK3/NDNF/SLC2A4/CPEB1/AQP1/TERC",43
"BP","GO:0014032","neural crest cell development","23/2867","82/18860",0.280487804878049,1.84513428671085,3.2472534593077,0.00204537866189768,0.0143744010239029,0.0101179972748574,"SOX8/SEMA3G/FOXC1/SEMA3A/EDN1/EFNB1/NRP1/SOX10/FOLR1/FN1/TWIST1/SOX9/OVOL2/ALDH1A2/EDNRB/SEMA3D/RADIL/RET/ZEB2/CDH2/ERBB4/SEMA4B/CYP26C1",23
"BP","GO:0071277","cellular response to calcium ion","23/2867","82/18860",0.280487804878049,1.84513428671085,3.2472534593077,0.00204537866189768,0.0143744010239029,0.0101179972748574,"DPEP1/SYT1/ABCC9/EDN1/WNT5A/ECT2/PKD2/FOSB/ITPKA/CPNE8/CPNE2/CRHBP/MICU3/KCNB1/INHBB/NLGN1/FOS/JUN/CPNE7/NRXN1/AKR1C3/ASPH/RYR3",23
"BP","GO:0010669","epithelial structure maintenance","14/2867","41/18860",0.341463414634146,2.24625043599581,3.38226155060934,0.00206970018360413,0.0145285305036138,0.0102264874758123,"VSIG1/LSR/SOX9/TLR4/RBP4/NR1I2/ILDR1/CXADR/TFF3/TFF1/INAVA/LDB2/PKP3/SERPINA3",14
"BP","GO:0007266","Rho protein signal transduction","36/2867","147/18860",0.244897959183673,1.61101343223023,3.14880614547212,0.00209379346246672,0.0146807041041929,0.0103336009529864,"MYOC/NGFR/LPAR2/FERMT2/CELSR1/NRP1/RASIP1/MET/KANK1/BCL6/TEK/CCR7/RHOJ/STARD8/DOCK6/EPS8L1/ROCK2/ARHGAP20/CDH13/ERBB2/AGTR1/DOCK11/CDC42EP2/ADRA2A/EPS8/RACGAP1/COL1A2/DLC1/ABCA1/COL3A1/PLEKHG5/F2R/CCDC125/PLEKHG7/KANK2/ARHGDIG",36
"BP","GO:0000302","response to reactive oxygen species","47/2867","205/18860",0.229268292682927,1.50819672131148,3.09755745601292,0.00214984457687462,0.0150563423765217,0.0105980089801059,"PDK2/FYN/PTPRN/ABCC9/EDN1/ADCYAP1R1/GSTP1/MET/EZH2/AMBP/COL1A1/SOD3/CRYAB/ECT2/HYAL1/TACR1/MYB/PKD2/DUSP1/CAT/KLF2/KCNA5/PDGFRA/CD36/IL6/KLF4/TRPC6/FBLN5/CBX8/LCN2/MMP3/MAPK13/PINK1/CYGB/DDR2/CA3/CDK1/FOS/NPPA/HBA2/APOD/SIRPA/MB/HBA1/AQP1/HBB/HP",47
"BP","GO:0042593","glucose homeostasis","61/2867","281/18860",0.217081850533808,1.42803058983872,3.06072991535038,0.00216512811999949,0.0151459307727007,0.0106610693571533,"CFTR/PDK4/PDK2/ABCC8/MLXIPL/IGF1/PTPRN/NGFR/ADGRF5/OPRK1/CMA1/TREM2/XBP1/PYGL/CCN4/COL1A1/PPARGC1A/GPLD1/SLC29A1/PDE8B/POMC/LEPR/CNR1/GPR68/CRY2/OBP2A/PCK1/SOX4/NR1D1/FOXA1/PPARG/INPP5K/SERPINF1/HNF1A/IL6/RBP4/FBN2/ABCA12/ADRA2A/FOXO1/KCNB1/HK2/FGFR4/KLF15/FABP5/GPER1/GPR27/LEP/RMI1/BHLHA15/ADIPOQ/SLC2A4/CAV3/CSMD1/EFNA5/PRKN/PTCH1/IRS2/SUCNR1/PPP1R3G/CEBPA",61
"BP","GO:0035809","regulation of urine volume","9/2867","21/18860",0.428571428571429,2.81927350640291,3.53172538913517,0.00220618918169173,0.0152862363107772,0.0107598290236984,"SLC4A1/EDN1/NPR3/AVPR2/INPP5K/EDNRB/ADM/UMOD/NPR1",9
"BP","GO:0045217","cell-cell junction maintenance","9/2867","21/18860",0.428571428571429,2.81927350640291,3.53172538913517,0.00220618918169173,0.0152862363107772,0.0107598290236984,"FERMT2/CAMSAP3/PKP1/VDR/KIFC3/INAVA/CLDN3/F2R/KIRREL1",9
"BP","GO:0045618","positive regulation of keratinocyte differentiation","9/2867","21/18860",0.428571428571429,2.81927350640291,3.53172538913517,0.00220618918169173,0.0152862363107772,0.0107598290236984,"FOXC1/PKP1/CYP27B1/VDR/OVOL2/PLAAT4/NOTCH1/IL20/ETV4",9
"BP","GO:0051447","negative regulation of meiotic cell cycle","9/2867","21/18860",0.428571428571429,2.81927350640291,3.53172538913517,0.00220618918169173,0.0152862363107772,0.0107598290236984,"RPS6KA2/TRIP13/TTK/DUSP1/ZWINT/PKMYT1/KNL1/FBXO43/NPR2",9
"BP","GO:0060973","cell migration involved in heart development","9/2867","21/18860",0.428571428571429,2.81927350640291,3.53172538913517,0.00220618918169173,0.0152862363107772,0.0107598290236984,"EDN1/TBX5/NDRG4/ENG/FOLR1/POPDC1/TWIST1/NOTCH1/MESP1",9
"BP","GO:0001755","neural crest cell migration","18/2867","59/18860",0.305084745762712,2.00694046218512,3.27980128592121,0.00220757975165814,0.0152862363107772,0.0107598290236984,"SOX8/SEMA3G/SEMA3A/EDN1/EFNB1/NRP1/SOX10/FOLR1/FN1/TWIST1/OVOL2/EDNRB/SEMA3D/RADIL/RET/ZEB2/ERBB4/SEMA4B",18
"BP","GO:0086065","cell communication involved in cardiac conduction","18/2867","59/18860",0.305084745762712,2.00694046218512,3.27980128592121,0.00220757975165814,0.0152862363107772,0.0107598290236984,"ATP1A2/TBX5/DSP/ATP1A3/CAV1/TBX18/CASQ2/ATP1B2/KCNA5/HRC/ATP1B1/ANK2/CACNA2D1/CXADR/CACNA1D/KCNJ3/SCN4B/IRX3",18
"BP","GO:0006910","phagocytosis, recognition","13/2867","37/18860",0.351351351351351,2.31129629804203,3.38037969350794,0.00221218770803817,0.0152862363107772,0.0107598290236984,"TREM2/GZMK/COLEC11/MASP1/LBP/CD36/FCN3/FCGR1A/CLEC7A/COLEC10/PEAR1/C4B/C4A",13
"BP","GO:0090183","regulation of kidney development","13/2867","37/18860",0.351351351351351,2.31129629804203,3.38037969350794,0.00221218770803817,0.0152862363107772,0.0107598290236984,"SOX8/SIX4/EZH2/GATA3/SOX9/OSR1/RET/GREM1/ADIPOQ/TACSTD2/WT1/LGR4/HOXB7",13
"BP","GO:0031295","T cell costimulation","16/2867","50/18860",0.32,2.10505755144751,3.31271221574342,0.00221284552615298,0.0152862363107772,0.0107598290236984,"FYN/EFNB1/LGALS1/CAV1/CD5/CD81/HHLA2/TNFSF4/CD80/EFNB2/CCR7/CCL21/TNFRSF13C/ICOS/PDCD1LG2/CARD11",16
"BP","GO:0045933","positive regulation of muscle contraction","16/2867","50/18860",0.32,2.10505755144751,3.31271221574342,0.00221284552615298,0.0152862363107772,0.0107598290236984,"EDN1/CACNA1S/CACNG1/TACR1/ADRA1A/EDN2/ACE2/SPX/MYOCD/KIT/GPER1/NPNT/NPPA/F2R/ABAT/NPY2R",16
"BP","GO:0010631","epithelial cell migration","27/2867","102/18860",0.264705882352941,1.74131598924886,3.17847204144873,0.00223506467458633,0.0154221999509765,0.0108555324717049,"ANLN/FAT2/EPB41L4B/MMP9/FERMT1/KANK1/SASH1/WNT5A/TACR1/PROX1/SOX9/RAB25/ENPP2/FGF7/MARVELD3/DAAM2/KIT/TGFBR2/ZEB2/LRG1/JUN/TACSTD2/IRS2/NANOS1/EVL/KANK2/OCLN",27
"BP","GO:0072577","endothelial cell apoptotic process","21/2867","73/18860",0.287671232876712,1.89238906594168,3.23441066911027,0.0022378835579836,0.015424143026057,0.010856900182842,"NGFR/XBP1/RGCC/SERPINE1/GATA3/F3/TEK/ID1/KDR/RAMP2/ANGPT1/GPER1/ANGPTL4/SCG2/NDNF/CD248/ANO6/CDH5/AKR1C3/MIR126/ECSCR",21
"BP","GO:0007229","integrin-mediated signaling pathway","30/2867","117/18860",0.256410256410256,1.68674483289063,3.15483744483242,0.00225173656189566,0.0155020459340473,0.0109117352614959,"FUT8/LIMS2/FERMT2/ITGA6/NRP1/FERMT1/TIMP1/SERPINE1/NEDD9/ITGB6/FN1/NID1/ITGB1BP1/PLAU/VAV3/ITGA7/LAMC1/TLN1/DIAPH3/ITGAX/ITGA9/DST/ADAMTS1/PLPP3/COL3A1/ISG15/FYB2/LAMA2/SLC2A10/ITGA1",30
"BP","GO:0032231","regulation of actin filament bundle assembly","29/2867","112/18860",0.258928571428571,1.70331107678509,3.16072858696036,0.00225562350428691,0.015511239007421,0.0109182061740013,"CX3CL1/MYOC/FERMT2/RAPGEF3/NRP1/RGCC/CORO2B/SFRP1/MET/TACR1/ITGB1BP1/TGFB3/RHPN2/INPP5K/ROCK2/OAZ3/TMEFF2/EPHA1/RHPN1/DLC1/S1PR1/PTGER4/SYNPO/SYNPO2/TACSTD2/PRKN/EVL/ARHGEF15/SHANK3",29
